,id,prob
0,E10559,0.3657055
1,E4849,0.25003824
2,E3964,0.25003824
3,E542,0.5716232
4,E331,0.88594943
5,E10471,1.0
6,E9186,0.2072953
7,E5576,0.51192015
8,E9705,0.00012744246
9,E7309,0.00012744246
10,E476,0.00012744246
11,E5217,0.60231555
12,E7653,0.6288626
13,E1530,0.00012744246
14,E10379,0.3657055
15,E1516,0.5716232
16,E9418,0.07575078
17,E9388,0.07575078
18,E10737,0.2072953
19,E5290,0.99999857
20,E6010,0.2072953
21,E4307,0.3657055
22,E4548,0.6288626
23,E3030,0.93845206
24,E68,0.25003824
25,E5739,0.07575078
26,E2394,0.00012744246
27,E3629,0.937271
28,E8652,1.0
29,E5779,0.22494386
30,E10269,0.95570153
31,E7456,0.4579724
32,E9199,0.6288626
33,E1606,0.9708502
34,E9077,0.60231555
35,E9576,0.20603833
36,E2810,0.8176288
37,E1091,0.95986336
38,E2755,0.2072953
39,E1405,0.25003824
40,E2213,0.25003824
41,E1321,0.20603833
42,E10797,0.32926285
43,E7340,0.07575078
44,E9659,0.9399607
45,E1678,0.4579724
46,E9591,0.28671047
47,E6377,0.07575078
48,E10130,0.07575078
49,E5582,0.07575078
50,E9510,0.49416965
51,E4237,0.49416965
52,E10470,0.9910754
53,E7528,0.9893301
54,E2567,0.25003824
55,E6083,0.51192015
56,E6735,0.9445036
57,E6800,0.20603833
58,E2293,0.6095806
59,E1633,0.07575078
60,E10659,0.6288626
61,E543,0.25003824
62,E7177,0.0009867263
63,E4126,0.2072953
64,E2850,0.07575078
65,E2078,0.75924635
66,E5746,0.00012744246
67,E2445,1.0
68,E2958,0.22494386
69,E3497,0.07575078
70,E5069,0.7320534
71,E8995,0.32926285
72,E8220,0.9999974
73,E4354,0.96922386
74,E7578,0.20603833
75,E2122,0.51192015
76,E6661,0.5314682
77,E2582,0.00012744246
78,E1836,0.00012744246
79,E7881,0.99043477
80,E6685,0.2072953
81,E113,0.2072953
82,E1161,0.00012744246
83,E8062,0.07575078
84,E5637,0.32926285
85,E4470,1.0
86,E6905,0.36185881
87,E7553,0.3657055
88,E7773,0.4579724
89,E1991,0.6288626
90,E3997,0.5314682
91,E5326,0.20603833
92,E3076,0.00012744246
93,E2018,0.5716232
94,E594,0.00012744246
95,E2971,0.83690715
96,E6692,0.4579724
97,E3383,1.0
98,E8755,0.2072953
