,id,prob
0,E370,0.55292237
1,E667,0.5768311
2,E3190,0.5546033
3,E848,0.47492823
4,E2161,0.42148158
5,E1391,0.005362215
6,E1084,0.39535445
7,E1801,0.83601487
8,E2730,0.79364944
9,E828,0.42148158
10,E1795,0.44805077
11,E1880,0.39535445
12,E1948,5.988656e-12
13,E1545,0.39535445
14,E2904,0.3953539
15,E2835,0.42148158
16,E2349,0.42148158
17,E2046,0.5579613
18,E1229,0.47492823
19,E2845,0.56131375
20,E2125,1.0
21,E3127,0.39535445
22,E1721,0.99982697
23,E1253,0.42148003
24,E3050,0.44784716
25,E212,0.36641312
26,E3193,1.0
27,E1195,0.5019473
28,E699,0.39535445
29,E2930,0.9975701
30,E963,0.55544317
31,E2848,0.8268777
32,E2261,0.5613138
33,E2091,1.0
34,E3113,0.39535445
35,E2717,6.7680046e-12
36,E1775,0.55544317
37,E1922,0.9999995
38,E2239,1.0
39,E1074,0.55292237
40,E552,5.5801687e-05
41,E1657,0.5019473
42,E943,0.55292237
43,E1139,0.47492796
44,E2663,0.5579613
45,E2992,0.3953539
46,E3111,0.9956136
47,E1885,0.5604761
48,E2428,1.0
49,E1627,0.52895474
50,E2575,0.5019473
51,E824,0.55292237
52,E660,0.3953539
53,E1706,0.3953279
54,E863,1.0
55,E1289,0.42148158
56,E389,1.0
57,E802,0.5579613
58,E520,0.83601487
59,E1829,0.96479243
60,E2307,0.99999595
61,E566,0.39535445
62,E451,0.39535445
63,E353,0.5579613
64,E201,0.55292237
65,E1736,1.0
66,E2320,0.4480548
67,E207,0.66787577
68,E1971,0.5596382
69,E312,0.47492823
70,E1968,0.50194335
71,E1170,0.94741935
72,E625,0.4480548
73,E3170,0.55292225
74,E3087,1.0
75,E2913,0.5546033
76,E2006,0.83601487
77,E133,1.0
78,E646,0.6092681
79,E17,1.0
80,E1474,0.55544317
81,E1846,0.5604761
82,E1689,0.9999641
83,E1990,0.83601487
84,E374,0.6217308
85,E1027,0.47492823
86,E1428,1.0
87,E488,0.47492823
88,E1056,0.9081912
89,E1303,1.0
90,E1740,0.66787577
91,E2264,0.9654928
92,E1758,0.96086025
93,E8,0.42148158
94,E2298,0.5579613
95,E1731,0.39535445
96,E1475,0.83601487
97,E2510,0.5546033
98,E1857,0.39535445
99,E834,0.44804412
100,E1380,0.9782907
101,E1588,0.50194335
102,E2759,0.925119
103,E214,0.39535445
104,E2591,0.39535445
105,E2771,0.5587999
106,E493,0.9939964
107,E1977,0.9999999
108,E2355,0.55544317
109,E2498,1.0
110,E2107,0.5013753
111,E2043,0.42148158
112,E2560,0.5247477
113,E1176,1.0
114,E1456,0.55292237
115,E228,0.4214055
116,E622,0.99999666
117,E393,0.55292237
118,E731,0.59457254
119,E1336,0.39535445
120,E2187,0.39535445
121,E177,0.9939964
122,E1541,0.55292237
123,E562,0.96479243
124,E1720,0.44805455
125,E2060,0.55292237
126,E225,0.5579609
127,E2114,1.0
128,E1310,0.44805306
129,E2785,0.5019473
130,E3152,0.5604761
131,E1983,0.44784716
132,E445,0.5579613
133,E850,0.4480548
134,E2740,1.0
135,E1159,1.0
136,E1505,0.5019366
137,E50,0.5604761
138,E1078,0.55292237
139,E2549,0.39535445
140,E1187,0.55292237
141,E1844,0.52895474
142,E558,0.30813304
143,E2741,0.83601487
144,E1334,0.42148003
145,E3206,0.55963796
146,E1262,0.9782907
147,E3178,0.73994744
148,E2728,0.9965951
149,E2870,0.52494687
150,E2970,1.0
151,E3022,0.88773423
152,E2503,0.41792104
153,E1228,0.4480548
154,E3169,0.39535445
155,E2799,0.9975701
156,E1114,0.5562827
157,E273,0.59457254
158,E688,0.5019453
159,E707,0.612064
160,E3039,0.55292237
161,E292,0.39535445
162,E975,0.55963796
163,E1476,0.4214055
164,E2247,0.9998209
165,E691,0.6092681
166,E920,0.44804412
167,E1681,0.5587999
168,E475,0.55292237
169,E2699,0.6258507
170,E1201,1.0
171,E2002,0.47492823
172,E2104,1.0
173,E197,0.39535445
174,E309,0.55292237
175,E1108,0.39535442
176,E141,0.5579613
177,E1277,0.55292237
178,E3100,0.5529219
179,E991,0.39535445
180,E1723,0.42148158
181,E1218,0.39535445
182,E1478,0.55292237
183,E637,0.42148158
184,E700,0.6258505
185,E592,0.5019473
186,E587,1.0
187,E410,1.0
188,E3029,0.47492823
189,E2332,0.99998486
190,E2257,0.3953445
191,E2857,1.0
192,E232,0.55963796
193,E681,0.39535356
194,E1477,0.4214711
195,E238,0.47492823
196,E2273,0.39535445
197,E813,0.50194657
198,E2016,1.0
199,E1976,0.5019189
200,E2340,0.6092681
201,E1651,0.3953279
202,E3005,0.5604762
203,E2626,0.5019189
204,E1953,1.0
205,E1563,1.0
206,E2477,0.55292237
207,E453,1.0
208,E2342,0.5019473
209,E1814,0.39535445
210,E794,0.6092681
211,E2221,0.3953279
212,E742,0.39535445
213,E2842,0.42148125
214,E2673,0.44805482
215,E1848,1.0
216,E754,0.42148158
217,E2605,1.0
218,E821,0.4212762
219,E1126,0.4480548
220,E1388,0.55292237
221,E2773,0.47492823
222,E989,0.44805077
223,E1992,0.39535445
224,E506,0.42145404
225,E705,0.3953445
226,E3066,0.43900144
227,E538,0.5546033
228,E844,1.0
229,E2099,0.42148158
230,E1172,0.52494687
231,E967,0.3953445
232,E1692,0.5546033
233,E1660,0.41737184
234,E345,1.0
235,E2150,0.5019473
236,E1154,0.55544317
237,E2007,0.39535445
238,E481,1.0
239,E2454,0.39535445
240,E3023,0.9999964
241,E424,0.39535356
242,E199,0.5546033
243,E2678,0.5546033
244,E2497,0.5579546
245,E2181,0.4480548
246,E607,0.50039274
247,E683,0.39535445
248,E19,1.0
249,E2803,0.42147762
250,E636,0.9782745
251,E2877,0.4480548
252,E642,0.5562827
253,E1508,0.88773423
254,E2064,0.4480548
255,E1402,0.59457254
256,E2198,0.39535445
257,E680,1.0
258,E2655,5.988656e-12
259,E830,0.5529219
260,E1132,1.0
261,E1570,0.55796117
262,E1998,0.5019473
263,E1598,0.39535445
264,E2343,1.0
265,E1788,0.55292237
266,E964,0.42148158
267,E1239,0.9975701
268,E716,0.99985564
269,E215,0.4480548
270,E1177,1.0
271,E946,0.4480548
272,E953,0.39535445
273,E175,0.39535356
274,E808,0.39535445
275,E548,0.39535445
276,E618,0.5579613
277,E366,0.5579613
278,E1504,0.55292237
279,E1151,0.5554407
280,E2387,0.39535445
281,E855,0.47492823
282,E1220,1.0
283,E263,1.0
284,E1989,0.9999999
285,E2158,0.55292225
286,E418,0.5546033
287,E1715,0.42148158
288,E2606,0.55292237
289,E1891,0.9999752
290,E1665,9.889146e-05
291,E1843,0.681882
292,E658,0.5537629
293,E2837,0.41737184
294,E876,0.4465175
295,E2688,0.39515415
296,E511,0.4199656
297,E391,0.4480548
298,E1746,1.0
299,E843,1.0
300,E1029,0.39535445
301,E234,1.0
302,E1841,0.4480548
303,E20,0.5019473
304,E2416,0.42148158
305,E783,0.4480548
306,E2991,1.0
307,E2433,0.39535445
308,E319,0.55292237
309,E1578,0.4480548
310,E1137,0.3953539
311,E3080,0.9239032
312,E1312,0.09248029
313,E355,0.5546033
314,E1269,0.39535445
315,E1206,0.39535445
316,E1680,0.5546033
317,E3047,0.5546029
318,E1516,0.59457254
319,E1146,0.44805306
320,E3174,0.9999999
321,E1614,0.39535445
322,E1677,0.99999964
323,E2225,0.5019473
324,E460,0.3953279
325,E1136,0.47492823
326,E907,0.39535445
327,E3133,0.0003067182
328,E1207,0.9999752
329,E3162,0.7577486
330,E2665,1.0
331,E2496,0.55292237
332,E1347,0.4480548
333,E744,0.99518234
334,E2558,0.44805077
335,E569,0.39535066
336,E924,0.5678825
337,E1777,0.39535445
338,E1437,0.42148158
339,E1270,0.44802707
340,E2620,0.44797817
341,E2958,0.5546033
342,E2282,0.47492823
343,E1916,0.55544317
344,E3003,0.5562827
345,E2404,0.4480548
346,E921,0.99979717
347,E2736,0.96479243
348,E2723,1.0
349,E2076,1.0
350,E2338,0.42147762
351,E2824,0.39535445
352,E980,0.5019473
353,E2260,0.59457254
354,E1571,0.9994677
355,E2788,0.5562827
356,E779,0.99998486
357,E628,0.4199656
358,E2641,0.0016917484
359,E1272,0.39535445
360,E2314,0.4480548
361,E1787,0.5019473
362,E935,0.5546033
363,E62,0.4480548
364,E733,0.55628264
365,E750,0.47492823
366,E2026,0.94957596
367,E1640,0.47485048
368,E940,0.9994677
369,E2779,1.0
370,E790,0.47490028
371,E307,0.47471753
372,E2183,0.42148003
373,E2657,0.5562827
374,E3110,1.0
375,E1597,0.39535445
376,E812,0.9999981
377,E1057,0.9965951
378,E1485,0.3953539
379,E1268,0.55292237
380,E2117,0.52895474
381,E262,0.42148003
382,E2130,0.83601487
383,E947,0.55292237
384,E2240,0.47492823
385,E1605,0.39535445
386,E2854,0.5562827
387,E279,0.4480548
388,E1242,0.42148158
389,E2506,0.4465175
390,E1967,0.39535445
391,E2303,0.5579613
392,E697,0.55292237
393,E2592,0.44804412
394,E2821,0.47492823
395,E805,0.5596381
396,E1822,0.4480548
397,E2936,0.5019473
398,E2909,0.5019473
399,E450,0.99999595
400,E2092,0.42148158
401,E1733,0.55292237
402,E2121,0.59457254
403,E1070,0.42145404
404,E2090,0.4480548
405,E2681,0.39535445
406,E2939,0.9965951
407,E1879,1.0
408,E2326,1.0
409,E2761,0.39535445
410,E2852,0.4480548
411,E3009,1.0
412,E825,1.0
413,E1466,0.5562827
414,E365,0.5019473
415,E3149,1.0
416,E1936,0.5613138
417,E2485,1.0
418,E817,0.9081912
419,E2218,0.47492823
420,E735,0.39535445
421,E1566,1.0
422,E1166,1.0
423,E2216,0.5019473
424,E831,0.99999666
425,E2173,0.43678442
426,E191,0.5579613
427,E1247,0.4199656
428,E1231,0.3953445
429,E1910,1.0
430,E2272,0.23967923
431,E409,0.4480548
432,E757,0.42148158
433,E2607,0.4480548
434,E1511,1.0
435,E253,0.39535445
436,E2041,0.5529223
437,E1754,0.39535445
438,E2757,0.28768143
439,E1812,1.0
440,E2597,0.5019473
441,E724,0.9782907
442,E137,0.5019366
443,E76,0.55292237
444,E131,0.55460334
445,E2140,1.0
446,E999,0.44805425
447,E3053,0.96479243
448,E2390,0.3952813
449,E2631,0.39535356
450,E422,0.25069386
451,E38,0.39535445
452,E2033,1.0
453,E1237,1.0
454,E675,1.0
455,E845,0.39535445
456,E1567,1.0
457,E1918,0.55292237
458,E1646,0.44802707
459,E2718,0.9975701
460,E180,1.0
461,E2111,1.0
462,E1236,0.5019472
463,E2220,0.4480548
464,E1860,0.3953539
465,E148,0.4480548
466,E2126,0.4480548
467,E2886,0.39535445
468,E1784,1.0
469,E149,0.6092681
470,E1373,0.5579613
471,E2599,0.9239032
472,E2698,0.681882
473,E2935,0.52895474
474,E30,0.5019473
475,E617,0.39535445
476,E2969,1.0
477,E3093,0.88773423
478,E1580,0.033507604
479,E736,0.47492823
480,E2737,1.0
481,E2421,0.5678825
482,E3108,0.5596379
483,E491,0.00032541723
484,E3045,0.39535445
485,E1076,0.55292237
486,E746,0.55292225
487,E2636,0.55292237
488,E2979,0.39535445
489,E2350,1.0
490,E554,0.3953279
491,E2556,0.39535445
492,E2507,0.55963796
493,E1941,1.0
494,E64,0.612064
495,E1343,5.0974584e-05
496,E1546,0.99399996
497,E730,0.39535445
498,E1679,0.44802707
499,E408,1.0
500,E1818,0.52895474
501,E2921,0.39535445
502,E377,0.47492748
503,E2197,0.39535445
504,E839,0.5678825
505,E1654,0.47492823
506,E1833,0.39535445
507,E2925,0.5019473
508,E793,0.4480548
509,E1882,1.0
510,E2594,1.0
511,E2625,0.3844872
512,E886,0.4480548
513,E2420,0.5678825
514,E2334,0.50173676
515,E10,0.3844872
516,E2139,0.42148158
517,E1226,0.5562827
518,E1644,0.5546033
519,E1894,0.5857294
520,E1512,0.5579613
521,E1642,0.9056779
522,E758,0.42148158
523,E2988,0.39535445
524,E1757,0.39535445
525,E1414,0.5019453
