,id,prob
0,E370,0.465278
1,E667,0.57075197
2,E3190,0.5157107
3,E848,0.382854
4,E2161,0.33114496
5,E1391,0.9999945
6,E1084,0.3072833
7,E1801,0.9197583
8,E2730,0.9914928
9,E828,0.33114496
10,E1795,0.35658118
11,E1880,0.3072833
12,E1948,1.5120237e-10
13,E1545,0.3072833
14,E2904,0.3072833
15,E2835,0.33114496
16,E2349,0.33114496
17,E2046,0.54589856
18,E1229,0.382854
19,E2845,0.56013656
20,E2125,1.0
21,E3127,0.3072833
22,E1721,0.983365
23,E1253,0.33114496
24,E3050,0.35658118
25,E212,0.3072833
26,E3193,1.0
27,E1195,0.40982956
28,E699,0.3072833
29,E2930,0.96937513
30,E963,0.5281633
31,E2848,0.10707602
32,E2261,0.56013656
33,E2091,1.0
34,E3113,0.3072833
35,E2717,9.810817e-11
36,E1775,0.5281633
37,E1922,0.99998
38,E2239,1.0
39,E1074,0.465278
40,E552,0.0013334753
41,E1657,0.40982956
42,E943,0.465278
43,E1139,0.382854
44,E2663,0.54589856
45,E2992,0.3072833
46,E3111,0.9969043
47,E1885,0.5565853
48,E2428,1.0
49,E1627,0.43735763
50,E2575,0.40982956
51,E824,0.465278
52,E660,0.3072833
53,E1706,0.3072833
54,E863,0.9999975
55,E1289,0.33114496
56,E389,1.0
57,E802,0.54589856
58,E520,0.9197583
59,E1829,0.9585058
60,E2307,0.9917195
61,E566,0.3072833
62,E451,0.3072833
63,E353,0.54589856
64,E201,0.465278
65,E1736,0.0050743045
66,E2320,0.35658118
67,E207,0.8688526
68,E1971,0.55302817
69,E312,0.382854
70,E1968,0.40982956
71,E1170,0.9999677
72,E625,0.35658118
73,E3170,0.465278
74,E3087,1.0
75,E2913,0.5157107
76,E2006,0.9197583
77,E133,0.99997854
78,E646,0.60087895
79,E17,1.0
80,E1474,0.5281633
81,E1846,0.5565853
82,E1689,6.911318e-07
83,E1990,0.9197583
84,E374,0.62928736
85,E1027,0.382854
86,E1428,0.9999831
87,E488,0.382854
88,E1056,0.8870524
89,E1303,1.0
90,E1740,0.8688526
91,E2264,0.96850586
92,E1758,0.999964
93,E8,0.33114496
94,E2298,0.54589856
95,E1731,0.3072833
96,E1475,0.9197583
97,E2510,0.5157107
98,E1857,0.3072833
99,E834,0.35658118
100,E1380,0.79025984
101,E1588,0.40982956
102,E2759,0.9251353
103,E214,0.3072833
104,E2591,0.3072833
105,E2771,0.54946595
106,E493,2.5583842e-07
107,E1977,0.9999989
108,E2355,0.5281633
109,E2498,1.0
110,E2107,0.40982956
111,E2043,0.33114496
112,E2560,0.43735763
113,E1176,1.0
114,E1456,0.465278
115,E228,0.33114496
116,E622,0.9978891
117,E393,0.465278
118,E731,0.5777931
119,E1336,0.3072833
120,E2187,0.3072833
121,E177,2.5583842e-07
122,E1541,0.465278
123,E562,0.9585058
124,E1720,0.35658118
125,E2060,0.465278
126,E225,0.54589856
127,E2114,1.0
128,E1310,0.35658118
129,E2785,0.40982956
130,E3152,0.5565853
131,E1983,0.35658118
132,E445,0.54589856
133,E850,0.35658118
134,E2740,0.9999558
135,E1159,1.0
136,E1505,0.40982956
137,E50,0.5565853
138,E1078,0.465278
139,E2549,0.3072833
140,E1187,0.465278
141,E1844,0.43735763
142,E558,0.9896079
143,E2741,0.9197583
144,E1334,0.33114496
145,E3206,0.55302817
146,E1262,0.79025984
147,E3178,0.99269897
148,E2728,0.9681843
149,E2870,0.12970595
150,E2970,1.0
151,E3022,0.9066451
152,E2503,0.35658118
153,E1228,0.35658118
154,E3169,0.3072833
155,E2799,0.96937513
156,E1114,0.53784704
157,E273,0.5777931
158,E688,0.40982956
159,E707,0.40982956
160,E3039,0.465278
161,E292,0.3072833
162,E975,0.55302817
163,E1476,0.33114496
164,E2247,0.9967853
165,E691,0.60087895
166,E920,0.35658118
167,E1681,0.54946595
168,E475,0.465278
169,E2699,0.6519677
170,E1201,1.0
171,E2002,0.382854
172,E2104,1.0
173,E197,0.3072833
174,E309,0.465278
175,E1108,0.3072833
176,E141,0.54589856
177,E1277,0.465278
178,E3100,0.465278
179,E991,0.3072833
180,E1723,0.33114496
181,E1218,0.3072833
182,E1478,0.465278
183,E637,0.33114496
184,E700,0.6519677
185,E592,0.40982956
186,E587,1.0
187,E410,1.0
188,E3029,0.382854
189,E2332,8.729835e-07
190,E2257,0.3072833
191,E2857,0.9912708
192,E232,0.55302817
193,E681,0.3072833
194,E1477,0.33114496
195,E238,0.382854
196,E2273,0.3072833
197,E813,0.40982956
198,E2016,1.0
199,E1976,0.40982956
200,E2340,0.60087895
201,E1651,0.3072833
202,E3005,0.5565853
203,E2626,0.40982956
204,E1953,0.9999999
205,E1563,1.0
206,E2477,0.465278
207,E453,0.9964264
208,E2342,0.40982956
209,E1814,0.3072833
210,E794,0.60087895
211,E2221,0.3072833
212,E742,0.30728334
213,E2842,0.33114496
214,E2673,0.35658115
215,E1848,0.99951065
216,E754,0.33114496
217,E2605,0.9999206
218,E821,0.33114496
219,E1126,0.35658118
220,E1388,0.465278
221,E2773,0.382854
222,E989,0.35658118
223,E1992,0.3072833
224,E506,0.33114496
225,E705,0.3072833
226,E3066,0.465278
227,E538,0.5157107
228,E844,1.0
229,E2099,0.33114496
230,E1172,0.12970595
231,E967,0.3072833
232,E1692,0.5157107
233,E1660,0.33114496
234,E345,0.9999993
235,E2150,0.40982956
236,E1154,0.5281633
237,E2007,0.3072833
238,E481,1.0
239,E2454,0.3072833
240,E3023,0.9934907
241,E424,0.3072833
242,E199,0.5157107
243,E2678,0.5157107
244,E2497,0.54589856
245,E2181,0.35658118
246,E607,0.40982956
247,E683,0.3072833
248,E19,1.0
249,E2803,0.33114496
250,E636,0.9999176
251,E2877,0.35658118
252,E642,0.53784704
253,E1508,0.9066451
254,E2064,0.35658118
255,E1402,0.5777931
256,E2198,0.3072833
257,E680,1.0
258,E2655,1.5120237e-10
