,id,prob
0,E370,0.5098600519392528
1,E667,0.5011814169921662
2,E3190,0.49683805096909417
3,E848,0.5327849268615144
4,E2161,0.4542663352108744
5,E1391,0.9705987534218382
6,E1084,0.46023616808435197
7,E1801,0.9214696605551295
8,E2730,0.9568552532728397
9,E828,0.4542663352108744
10,E1795,0.2811432485701393
11,E1880,0.46023616808435197
12,E1948,0.7359046507119744
13,E1545,0.46023616808435197
14,E2904,0.3222804176001352
15,E2835,0.4542663352108744
16,E2349,0.4542663352108744
17,E2046,0.5313214918254873
18,E1229,0.5327849268615144
19,E2845,0.5271917181502486
20,E2125,0.9997283245875057
21,E3127,0.46023616808435197
22,E1721,0.9994280662389384
23,E1253,0.2887130109554964
24,E3050,0.299176673570639
25,E212,0.28111607941260086
26,E3193,0.9553230593826717
27,E1195,0.5327849268615144
28,E699,0.46023616808435197
29,E2930,0.9834721681796614
30,E963,0.49683805096909417
31,E2848,0.8751747829609384
32,E2261,0.6672427673621157
33,E2091,0.9998406627254317
34,E3113,0.46023616808435197
35,E2717,0.7359046507119744
36,E1775,0.49683805096909417
37,E1922,0.9845550563232829
38,E2239,0.9993632469227822
39,E1074,0.5098600519392528
40,E552,0.9447238658163647
41,E1657,0.5327849268615144
42,E943,0.5098600519392528
43,E1139,0.5327849268615144
44,E2663,0.5313214918254873
45,E2992,0.3222804176001352
46,E3111,0.9088147431879975
47,E1885,0.6672427673621157
48,E2428,0.9999351806838437
49,E1627,0.5188323746072342
50,E2575,0.5327849268615144
51,E824,0.5098600519392528
52,E660,0.3222804176001352
53,E1706,0.35059598081085047
54,E863,0.9973738476157539
55,E1289,0.4542663352108744
56,E389,0.9999265381083562
57,E802,0.5313214918254873
58,E520,0.9214696605551295
59,E1829,0.9586741602233898
60,E2307,0.9994280662389384
61,E566,0.46023616808435197
62,E451,0.46023616808435197
63,E353,0.5313214918254873
64,E201,0.5098600519392528
65,E1736,0.968743006755704
66,E2320,0.28932465175452976
67,E207,0.8552183467103095
68,E1971,0.49017665635354535
69,E312,0.5327849268615144
70,E1968,0.33418107828267046
71,E1170,0.9730413317443134
72,E625,0.28932465175452976
73,E3170,0.5098600519392528
74,E3087,0.9824020627427738
75,E2913,0.49683805096909417
76,E2006,0.9214696605551295
77,E133,0.9978059834445789
78,E646,0.7378727804436133
79,E17,1.0
80,E1474,0.49683805096909417
81,E1846,0.6672427673621157
82,E1689,0.9065819763647381
83,E1990,0.9214696605551295
84,E374,0.7170090366732805
85,E1027,0.5327849268615144
86,E1428,0.9992770982973649
87,E488,0.5327849268615144
88,E1056,0.823358074484894
89,E1303,0.9705987534218382
90,E1740,0.8552183467103095
91,E2264,0.9675990907108677
92,E1758,0.9730413317443134
93,E8,0.4542663352108744
94,E2298,0.5313214918254873
95,E1731,0.46023616808435197
96,E1475,0.9214696605551295
97,E2510,0.49683805096909417
98,E1857,0.46023616808435197
99,E834,0.32876031847335446
100,E1380,0.8552183467103095
101,E1588,0.33418107828267046
102,E2759,0.98371070580574
103,E214,0.46023616808435197
104,E2591,0.46023616808435197
105,E2771,0.6181829960842322
106,E493,0.9065819763647381
107,E1977,0.9943383443094251
108,E2355,0.49683805096909417
109,E2498,1.0
110,E2107,0.35076289356906715
111,E2043,0.4542663352108744
112,E2560,0.33360869311183255
113,E1176,0.9687712623587407
114,E1456,0.5098600519392528
115,E228,0.3676039776386652
116,E622,0.9912407336455746
117,E393,0.5098600519392528
118,E731,0.6014141965127544
119,E1336,0.46023616808435197
120,E2187,0.46023616808435197
121,E177,0.9065819763647381
122,E1541,0.5098600519392528
123,E562,0.9586741602233898
124,E1720,0.28932465175452976
125,E2060,0.5098600519392528
126,E225,0.46242165229398224
127,E2114,0.9919786107182471
128,E1310,0.26182623232749574
129,E2785,0.5327849268615144
130,E3152,0.6672427673621157
131,E1983,0.299176673570639
132,E445,0.5313214918254873
133,E850,0.28932465175452976
134,E2740,1.0
135,E1159,1.0
136,E1505,0.3581833147216489
137,E50,0.6672427673621157
138,E1078,0.5098600519392528
139,E2549,0.46023616808435197
140,E1187,0.5098600519392528
141,E1844,0.5188323746072342
142,E558,0.951681304216665
143,E2741,0.9214696605551295
144,E1334,0.2887130109554964
145,E3206,0.6183249557807321
146,E1262,0.8552183467103095
147,E3178,0.9487250313549829
