,id,prob
0,E10559,0.880797
1,E4849,0.5
2,E3964,0.98201376
3,E542,0.7310586
4,E331,0.7310586
5,E10471,0.880797
6,E9186,0.7310586
7,E5576,0.5
8,E9705,0.95257413
9,E7309,0.7310586
10,E476,0.9933072
11,E5217,0.7310586
12,E7653,0.7310586
13,E1530,0.95257413
14,E10379,0.95257413
15,E1516,0.7310586
16,E9418,0.99966466
17,E9388,0.7310586
18,E10737,0.880797
19,E5290,0.98201376
20,E6010,0.5
21,E4307,0.7310586
22,E4548,0.7310586
23,E3030,0.7310586
24,E68,0.9998766
25,E5739,0.9975274
26,E2394,0.98201376
27,E3629,0.5
28,E8652,0.880797
29,E5779,0.7310586
30,E10269,0.7310586
31,E7456,0.880797
32,E9199,0.7310586
33,E1606,0.880797
34,E9077,0.95257413
35,E9576,0.5
36,E2810,0.98201376
37,E1091,0.7310586
38,E2755,0.95257413
39,E1405,0.95257413
40,E2213,0.7310586
41,E1321,0.5
42,E10797,0.880797
43,E7340,0.95257413
44,E9659,0.95257413
45,E1678,0.999089
46,E9591,0.5
47,E6377,0.98201376
48,E10130,0.95257413
49,E5582,0.5
50,E9510,0.5
51,E4237,0.5
52,E10470,0.7310586
53,E7528,0.880797
54,E2567,0.7310586
55,E6083,0.5
56,E6735,0.880797
57,E6800,0.9933072
58,E2293,0.5
59,E1633,0.5
60,E10659,0.9933072
61,E543,0.5
62,E7177,0.5
63,E4126,0.7310586
64,E2850,0.880797
65,E2078,0.7310586
66,E5746,0.880797
67,E2445,0.7310586
68,E2958,0.880797
69,E3497,0.9999546
70,E5069,0.880797
71,E8995,0.7310586
72,E8220,0.880797
73,E4354,0.5
74,E7578,0.5
75,E2122,0.5
76,E6661,0.880797
77,E2582,0.95257413
78,E1836,0.5
79,E7881,0.98201376
80,E6685,0.7310586
81,E113,0.5
82,E1161,0.7310586
83,E8062,0.7310586
84,E5637,0.880797
85,E4470,0.9999546
86,E6905,0.7310586
87,E7553,0.5
88,E7773,0.5
89,E1991,0.95257413
90,E3997,0.95257413
91,E5326,0.5
92,E3076,0.95257413
93,E2018,0.98201376
94,E594,0.5
95,E2971,0.5
96,E6692,0.98201376
97,E3383,0.7310586
98,E8755,0.7310586
99,E1494,0.880797
100,E7725,0.7310586
101,E8265,0.880797
102,E8021,0.95257413
103,E7110,0.880797
104,E8495,0.880797
105,E6551,0.7310586
106,E10716,0.7310586
107,E9434,0.5
108,E2128,0.7310586
109,E8123,0.5
110,E1658,0.98201376
111,E7504,0.5
112,E8552,0.7310586
113,E798,0.9933072
114,E5976,0.9933072
115,E6501,0.5
116,E8648,0.9933072
117,E7213,0.880797
118,E6667,0.880797
119,E6701,0.7310586
120,E4011,0.99966466
121,E6880,0.95257413
122,E2679,0.5
123,E10280,0.7310586
124,E6213,0.95257413
125,E7717,0.98201376
126,E5342,0.95257413
127,E3783,0.9933072
128,E4763,0.5
129,E8563,0.880797
130,E8256,0.9975274
131,E7562,0.5
132,E8807,0.5
133,E1160,0.95257413
134,E6757,0.880797
135,E4130,0.5
136,E10778,0.5
137,E6789,0.5
138,E1448,0.7310586
139,E1869,0.7310586
140,E10537,0.7310586
141,E8348,0.5
142,E5158,0.7310586
143,E5939,0.98201376
144,E10623,0.7310586
145,E4941,0.5
146,E9068,0.7310586
147,E9894,0.95257413
148,E1121,0.9933072
149,E5634,0.880797
150,E3890,0.9933072
151,E10467,0.5
152,E3728,0.9933072
153,E3943,0.880797
154,E6303,0.7310586
155,E9052,0.98201376
156,E533,0.95257413
157,E132,0.5
158,E1580,0.95257413
159,E4034,0.5
160,E9422,0.5
161,E2575,0.9999833
162,E1043,0.98201376
163,E8480,0.7310586
164,E10111,0.5
165,E330,0.7310586
166,E7838,0.880797
167,E9529,0.5
168,E5397,0.880797
169,E6862,0.880797
170,E3740,0.7310586
171,E118,0.7310586
172,E8133,0.5
173,E8441,0.9975274
174,E4814,0.7310586
175,E5592,0.880797
176,E4117,0.7310586
177,E7793,0.999089
178,E2368,0.7310586
179,E9954,0.7310586
180,E10307,0.7310586
181,E7729,0.95257413
182,E1123,0.98201376
183,E5155,0.7310586
184,E5224,0.880797
185,E2789,0.5
186,E8483,0.880797
187,E10552,0.7310586
188,E8884,0.95257413
189,E10377,0.7310586
190,E10193,0.7310586
191,E5811,0.7310586
192,E8541,0.880797
193,E486,0.880797
194,E8888,0.98201376
195,E6532,0.98201376
196,E4165,0.98201376
197,E3160,0.99966466
198,E982,0.999089
199,E5505,0.880797
200,E741,0.5
201,E8115,0.880797
202,E7410,0.880797
203,E687,0.5
204,E10385,0.9933072
205,E3446,0.7310586
206,E1295,0.98201376
207,E10695,0.5
208,E4417,0.95257413
209,E5099,0.5
210,E8638,0.7310586
211,E8886,0.7310586
212,E398,0.95257413
213,E7150,0.880797
214,E7724,0.7310586
215,E2655,0.5
216,E9266,0.9933072
217,E7954,0.880797
218,E3814,0.7310586
219,E2045,0.5
220,E1948,0.7310586
221,E637,0.98201376
222,E4060,0.5
223,E2249,0.95257413
224,E4486,0.7310586
225,E7770,0.98201376
226,E6717,0.7310586
227,E10268,0.7310586
228,E2382,0.880797
229,E4614,0.7310586
230,E4396,0.9999833
231,E9562,0.5
232,E7088,0.9933072
233,E1890,0.95257413
234,E1764,0.880797
235,E9819,0.7310586
236,E4640,0.999089
237,E8385,0.5
238,E2514,0.7310586
239,E8377,0.880797
240,E3496,0.5
241,E1432,0.5
242,E8278,0.5
243,E8219,0.7310586
244,E380,0.9998766
245,E416,0.5
246,E7152,0.95257413
247,E1463,0.880797
248,E7247,0.880797
249,E3418,0.9998766
250,E8092,0.880797
251,E4181,0.880797
252,E10669,0.880797
253,E6786,0.7310586
254,E3287,0.95257413
255,E8885,0.7310586
256,E7338,0.5
257,E4890,0.98201376
258,E8264,0.880797
259,E5638,0.880797
260,E5846,0.95257413
261,E1646,0.5
262,E8763,0.880797
263,E3816,0.99966466
264,E6732,0.880797
265,E1303,0.5
266,E9350,0.7310586
267,E10419,0.9933072
