,id,prob
0,E10559,0.29599702
1,E4849,1.0
2,E3964,9.2653486e-35
3,E542,0.5134942
4,E331,0.83291215
5,E10471,1.0
6,E9186,0.0001962659
7,E5576,0.46276093
8,E9705,3.773467e-06
9,E7309,3.773467e-06
10,E476,3.773467e-06
11,E5217,0.54781544
12,E7653,0.6118194
13,E1530,3.773467e-06
14,E10379,0.29599702
15,E1516,0.5134942
16,E9418,4.3901266e-05
17,E9388,4.3901266e-05
18,E10737,0.0001962659
19,E5290,0.99999845
20,E6010,0.0001962659
21,E4307,0.29599702
22,E4548,0.6118194
23,E3030,0.9111872
24,E68,0.19210064
25,E5739,4.3901266e-05
26,E2394,3.773467e-06
27,E3629,0.907778
28,E8652,1.0
29,E5779,0.073859796
30,E10269,0.9484024
31,E7456,0.38477412
32,E9199,0.6118194
33,E1606,0.9993723
34,E9077,0.54781544
35,E9576,0.0015632206
36,E2810,0.799738
37,E1091,0.95653987
38,E2755,0.0001962659
39,E1405,0.19210064
40,E2213,0.19210064
41,E1321,0.0015632206
42,E10797,0.26050144
43,E7340,4.3901266e-05
44,E9659,0.99888986
45,E1678,0.38477412
46,E9591,0.22788468
47,E6377,4.3901266e-05
48,E10130,4.3901266e-05
49,E5582,4.3901266e-05
50,E9510,0.44155973
51,E4237,0.44155973
52,E10470,0.985233
53,E7528,0.9995332
54,E2567,0.19210064
55,E6083,0.46276093
56,E6735,0.9975388
57,E6800,0.0015632206
58,E2293,0.5648274
59,E1633,4.3901266e-05
60,E10659,0.6118194
61,E543,0.19210064
62,E7177,1.168909e-05
63,E4126,0.0001962659
64,E2850,4.3901266e-05
65,E2078,0.6961209
66,E5746,3.773467e-06
67,E2445,1.0
68,E2958,0.073859796
69,E3497,4.3901266e-05
70,E5069,0.642621
71,E8995,0.26050144
72,E8220,0.9999987
73,E4354,0.9975077
74,E7578,0.0015632206
75,E2122,0.46276093
76,E6661,0.48001358
77,E2582,3.773467e-06
78,E1836,3.773467e-06
79,E7881,0.9999937
80,E6685,0.0001962659
81,E113,0.0001962659
82,E1161,3.773467e-06
83,E8062,4.3901266e-05
84,E5637,0.26050144
85,E4470,1.0
86,E6905,0.99999917
87,E7553,0.29599702
88,E7773,0.38477412
89,E1991,0.6118194
90,E3997,0.48001358
91,E5326,0.0015632206
92,E3076,3.773467e-06
93,E2018,0.5134942
94,E594,3.773467e-06
95,E2971,0.8237089
96,E6692,0.38477412
97,E3383,1.0
98,E8755,0.0001962659
99,E1494,1.0
100,E7725,0.6094978
101,E8265,0.38477412
102,E8021,4.3901266e-05
103,E7110,0.48001358
104,E8495,1.0
105,E6551,0.0015632206
106,E10716,4.3901266e-05
107,E9434,0.0015632206
108,E2128,0.9997334
109,E8123,0.0001962659
110,E1658,1.0
111,E7504,0.33096322
112,E8552,0.0001962659
113,E798,3.773467e-06
114,E5976,0.26050144
115,E6501,4.3901266e-05
116,E8648,0.0001962659
117,E7213,0.58168805
118,E6667,0.0001962659
119,E6701,3.773467e-06
120,E4011,0.38477412
121,E6880,1.168909e-05
122,E2679,3.773467e-06
123,E10280,0.0015632206
124,E6213,0.9999633
125,E7717,4.3901266e-05
126,E5342,1.168909e-05
127,E3783,1.0
128,E4763,0.0001962659
129,E8563,0.0015632206
130,E8256,3.773467e-06
131,E7562,0.19210064
132,E8807,1.0
133,E1160,3.773467e-06
134,E6757,0.9989396
135,E4130,0.0015632206
136,E10778,0.0015632206
137,E6789,0.0015632206
138,E1448,3.773467e-06
139,E1869,4.3901266e-05
140,E10537,0.0015632206
141,E8348,0.0015632206
142,E5158,0.0015632206
143,E5939,0.54781544
144,E10623,4.3901266e-05
145,E4941,0.46276093
146,E9068,0.59941834
147,E9894,0.073859796
148,E1121,0.99999154
149,E5634,3.773467e-06
150,E3890,0.48001358
151,E10467,4.3901266e-05
152,E3728,1.0
153,E3943,3.773467e-06
154,E6303,0.26050144
155,E9052,1.0
156,E533,3.773467e-06
157,E132,0.073859796
158,E1580,0.46276093
159,E4034,0.0001962659
160,E9422,0.9999801
161,E2575,0.0015632206
162,E1043,0.48001358
163,E8480,0.38477412
164,E10111,0.33096322
165,E330,0.073859796
166,E7838,4.3901266e-05
167,E9529,3.773467e-06
168,E5397,0.26050144
169,E6862,0.0015632206
170,E3740,1.0
171,E118,0.0001962659
172,E8133,0.19210064
173,E8441,0.33096322
174,E4814,4.3901266e-05
175,E5592,0.38477412
176,E4117,3.773467e-06
177,E7793,3.773467e-06
178,E2368,4.3901266e-05
179,E9954,0.33096322
180,E10307,0.0015632206
181,E7729,1.0
182,E1123,0.0001962659
183,E5155,4.3901266e-05
184,E5224,0.26050144
185,E2789,0.8317953
186,E8483,0.0015632206
187,E10552,0.642621
188,E8884,0.9993723
189,E10377,0.0001962659
190,E10193,1.168909e-05
191,E5811,0.799738
192,E8541,0.22788468
193,E486,0.44155973
194,E8888,1.0
195,E6532,1.0
196,E4165,1.0
197,E3160,1.0
198,E982,3.773467e-06
199,E5505,0.19210064
200,E741,0.29599702
201,E8115,0.9956809
202,E7410,0.8257854
203,E687,0.0015632206
204,E10385,1.0
205,E3446,0.0001962659
206,E1295,3.773467e-06
207,E10695,0.6118194
208,E4417,0.0001962659
209,E5099,0.46276093
210,E8638,4.3901266e-05
211,E8886,0.19210064
212,E398,0.60244554
213,E7150,0.0015632206
214,E7724,0.0015632206
215,E2655,0.33096322
216,E9266,0.60244554
217,E7954,0.0001962659
218,E3814,0.97144866
219,E2045,3.773467e-06
220,E1948,1.168909e-05
221,E637,1.168909e-05
222,E4060,0.0001962659
223,E2249,0.9999201
224,E4486,0.38477412
225,E7770,0.9998454
226,E6717,0.29599702
227,E10268,0.62387925
228,E2382,0.26050144
229,E4614,0.62387925
230,E4396,0.99999964
231,E9562,3.773467e-06
232,E7088,0.995619
233,E1890,0.8257854
234,E1764,0.0015632206
235,E9819,1.0
236,E4640,0.0015632206
237,E8385,1.0
238,E2514,0.26050144
239,E8377,0.29599702
240,E3496,0.26050144
241,E1432,0.0015632206
