,id,prob
0,E3064,0.9933072
1,E298,0.999089
2,E3512,0.95257413
3,E5670,0.999089
4,E5005,0.7310586
5,E1537,0.7310586
6,E4070,0.9933072
7,E9296,0.7310586
8,E6748,0.7310586
9,E8060,0.7310586
10,E3969,0.99999964
11,E1796,0.98201376
12,E3195,0.880797
13,E8042,0.999089
14,E5983,0.98201376
15,E7860,0.9975274
16,E5139,0.5
17,E4304,0.9933072
18,E9047,0.5
19,E4737,0.7310586
20,E3840,0.9975274
21,E2455,0.7310586
22,E8767,0.5
23,E7242,0.7310586
24,E1715,0.7310586
25,E3689,0.999089
26,E2885,0.7310586
27,E4522,0.95257413
28,E657,0.880797
29,E3497,0.7310586
30,E864,0.7310586
31,E8007,0.98201376
32,E3327,0.98201376
33,E1823,0.880797
34,E3682,0.7310586
35,E5514,0.95257413
36,E8903,0.5
37,E3685,0.5
38,E6047,0.95257413
39,E2605,0.880797
40,E6839,0.9975274
41,E1487,0.7310586
42,E5725,0.5
43,E655,0.999089
44,E7590,0.7310586
45,E124,1.0
46,E4788,0.9999833
47,E2448,0.880797
48,E3313,0.9975274
49,E6306,0.9999546
50,E7027,0.9975274
51,E3684,0.7310586
52,E3835,0.9998766
53,E1346,0.9933072
54,E961,0.9999546
55,E7255,0.999089
56,E4814,0.98201376
57,E8479,0.9999546
58,E6676,0.880797
59,E2707,0.880797
60,E3193,0.7310586
61,E5285,0.7310586
62,E3804,0.7310586
63,E8347,1.0
64,E5305,0.880797
65,E6401,0.7310586
66,E8648,0.5
67,E892,0.7310586
68,E76,0.98201376
69,E3874,0.5
70,E742,0.5
71,E8402,0.7310586
72,E3614,0.5
73,E9360,1.0
74,E496,0.7310586
75,E1680,0.5
76,E206,1.0
77,E7507,0.880797
78,E8972,0.7310586
79,E7371,0.98201376
80,E8364,0.880797
81,E8817,0.5
82,E396,0.880797
83,E821,0.95257413
84,E3679,0.880797
85,E6160,0.880797
86,E6822,0.7310586
87,E6689,0.7310586
88,E5142,0.98201376
89,E3070,0.880797
90,E4713,0.999089
91,E6288,0.9933072
92,E8138,0.98201376
93,E6187,0.95257413
94,E5157,0.880797
95,E5752,0.95257413
96,E6317,0.98201376
97,E7647,0.5
98,E123,0.95257413
99,E6781,0.7310586
100,E1861,0.7310586
